,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,sqft_above,sqft_living15,sqft_lot15,grade_num,bed_bath_ratio,mean_price,id,zip_city,Waterfront
19907,452950.0,3.0,2.5,1150.0,1194.0,2.0,1020.0,1450.0,1714.0,8.0,1.2,540296.5735055795,475000187,1,0
19908,380000.0,3.0,1.75,1690.0,1468.0,2.0,1380.0,1690.0,1936.0,8.0,1.7142857142857142,540296.5735055795,6056100383,1,0
19909,340000.0,2.0,1.75,1270.0,1916.0,2.0,1270.0,1140.0,1916.0,8.0,1.1428571428571428,540296.5735055795,6056111370,1,0
19910,409950.0,3.0,2.5,2655.0,5080.0,2.0,2655.0,2879.0,5232.0,8.0,1.2,540296.5735055795,9578500510,0,0
19911,360000.0,2.0,1.0,880.0,1165.0,2.0,880.0,1640.0,3825.0,8.0,2.0,540296.5735055795,9828701488,1,0
19913,440000.0,3.0,1.5,1270.0,1443.0,3.0,1270.0,1270.0,1413.0,8.0,2.0,540296.5735055795,8024200685,0,0
19914,730000.0,2.0,1.75,1728.0,95950.0,1.0,1728.0,1720.0,35735.0,9.0,1.1428571428571428,540296.5735055795,2923039264,0,0
19915,408000.0,3.0,2.25,1950.0,7221.0,1.0,1950.0,2310.0,8125.0,8.0,1.3333333333333333,540296.5735055795,8073900070,0,0
19916,820000.0,4.0,2.5,3170.0,3862.0,3.0,3170.0,2840.0,4181.0,8.0,1.6,540296.5735055795,2419700030,0,0
19917,360000.0,2.0,2.5,1233.0,1244.0,2.0,963.0,1230.0,1300.0,7.0,0.8,540296.5735055795,9396700024,1,0
19918,339990.0,3.0,2.5,2570.0,4600.0,2.0,2570.0,2570.0,5000.0,8.0,1.2,540296.5735055795,3845100160,0,0
19919,515000.0,3.0,2.0,1560.0,1020.0,3.0,1560.0,1560.0,1728.0,8.0,1.5,540296.5735055795,9126100814,1,0
19920,541000.0,3.0,1.75,1630.0,1166.0,2.0,1020.0,1420.0,1670.0,8.0,1.7142857142857142,540296.5735055795,1982201595,1,0
19921,375000.0,4.0,2.5,2510.0,7245.0,2.0,2510.0,1830.0,8900.0,9.0,1.6,540296.5735055795,8151600973,1,0
19922,320000.0,4.0,2.5,2223.0,5780.0,2.0,2223.0,1690.0,7766.0,8.0,1.6,540296.5735055795,2722059322,0,0
19923,325000.0,2.0,2.25,1230.0,1058.0,2.0,1160.0,1240.0,817.0,7.0,0.8888888888888888,540296.5735055795,8562780090,0,0
19924,740000.0,5.0,2.75,3050.0,7520.0,2.0,3050.0,2180.0,10800.0,8.0,1.8181818181818181,540296.5735055795,3346300356,0,0
19925,450000.0,5.0,2.75,2710.0,6220.0,2.0,2710.0,2530.0,4759.0,8.0,1.8181818181818181,540296.5735055795,7237450600,0,0
19926,455000.0,4.0,2.5,2090.0,4400.0,2.0,2090.0,2090.0,3430.0,8.0,1.6,540296.5735055795,8944550100,1,0
19927,292500.0,3.0,2.5,1440.0,1068.0,2.0,1160.0,1580.0,1483.0,8.0,1.2,540296.5735055795,3438502437,1,0
19928,650000.0,3.0,2.5,2500.0,51836.0,1.0,1510.0,2270.0,54450.0,9.0,1.2,540296.5735055795,2423069039,0,0
19929,530000.0,4.0,2.75,2740.0,7872.0,2.0,2740.0,1220.0,6300.0,10.0,1.4545454545454546,540296.5735055795,8011100047,0,0
19930,829995.0,5.0,3.25,3360.0,6120.0,2.0,3360.0,3230.0,5398.0,9.0,1.5384615384615385,540296.5735055795,1042700300,0,0
19931,395000.0,4.0,2.75,2280.0,5013.0,2.0,2280.0,2130.0,5121.0,8.0,1.4545454545454546,540296.5735055795,1776460110,0,0
19932,859990.0,4.0,2.75,3520.0,5500.0,2.0,3520.0,3340.0,5500.0,9.0,1.4545454545454546,540296.5735055795,293070090,0,0
19933,342500.0,2.0,1.5,1320.0,826.0,2.0,1100.0,1340.0,1213.0,8.0,1.3333333333333333,540296.5735055795,7548301044,1,0
19934,743000.0,4.0,2.75,3410.0,5838.0,2.0,3410.0,3420.0,7048.0,9.0,1.4545454545454546,540296.5735055795,7203160090,0,0
19935,345000.0,3.0,2.25,2730.0,9388.0,1.0,1390.0,2255.0,5701.0,7.0,1.3333333333333333,540296.5735055795,8096800110,0,0
19936,443000.0,3.0,2.5,1780.0,2778.0,2.0,1530.0,1380.0,1998.0,8.0,1.2,540296.5735055795,3278600900,1,0
19937,260000.0,3.0,2.5,1427.0,4337.0,2.0,1427.0,1443.0,4347.0,7.0,1.2,540296.5735055795,4051150100,0,0
19938,810000.0,4.0,2.5,2910.0,6555.0,2.0,2910.0,2910.0,10419.0,9.0,1.6,540296.5735055795,925059311,0,0
19939,570000.0,4.0,2.75,3250.0,5600.0,2.0,3250.0,2730.0,5667.0,8.0,1.4545454545454546,540296.5735055795,4305600100,0,0
19940,1560000.0,5.0,3.5,3630.0,8100.0,2.0,3630.0,1730.0,8246.0,10.0,1.4285714285714286,540296.5735055795,2311400195,0,0
19941,840000.0,2.0,2.5,1680.0,975.0,3.0,1680.0,1680.0,977.0,9.0,0.8,540296.5735055795,1732800194,1,0
19942,950000.0,3.0,2.5,2280.0,2296.0,3.0,1890.0,1390.0,4000.0,9.0,1.2,540296.5735055795,5015001452,1,0
19943,572800.0,3.0,2.5,3310.0,4682.0,2.0,2380.0,2660.0,5166.0,9.0,1.2,540296.5735055795,7853430690,0,0
19944,305000.0,3.0,3.0,1290.0,1112.0,3.0,1290.0,1230.0,9000.0,7.0,1.0,540296.5735055795,3821700038,1,0
19946,445000.0,4.0,2.5,2170.0,6000.0,2.0,1630.0,1720.0,5668.0,7.0,1.6,540296.5735055795,1773100315,1,0
19947,801000.0,4.0,3.5,3290.0,8059.0,2.0,3290.0,3290.0,10758.0,9.0,1.1428571428571428,540296.5735055795,2224069165,0,0
19948,711000.0,3.0,2.5,2550.0,5376.0,2.0,2550.0,2250.0,4050.0,9.0,1.2,540296.5735055795,9510861140,0,0
19949,268500.0,3.0,2.25,1140.0,977.0,2.0,850.0,1140.0,976.0,7.0,1.3333333333333333,540296.5735055795,3277801431,1,0
19950,320000.0,4.0,2.5,2300.0,3825.0,2.0,2300.0,2110.0,3825.0,7.0,1.6,540296.5735055795,1760650750,0,0
19951,500000.0,4.0,3.25,2670.0,5001.0,1.0,1640.0,1610.0,5001.0,9.0,1.2307692307692308,540296.5735055795,1607100038,1,0
19952,631625.0,4.0,2.5,2440.0,6651.0,2.0,2440.0,1350.0,7653.0,9.0,1.6,540296.5735055795,1862400176,1,0
19953,850000.0,2.0,2.5,1611.0,2210.0,2.0,1611.0,2070.0,2182.0,10.0,0.8,540296.5735055795,5457801833,1,0
19954,600000.0,3.0,3.5,2710.0,3290.0,2.0,1650.0,2440.0,3290.0,8.0,0.8571428571428571,540296.5735055795,8562770110,0,0
19955,988500.0,3.0,2.75,2015.0,16807.0,2.0,2015.0,1780.0,12310.0,9.0,1.0909090909090908,540296.5735055795,2623039019,0,1
19956,430236.0,4.0,3.25,3444.0,5166.0,2.0,2714.0,2848.0,5182.0,8.0,1.2307692307692308,540296.5735055795,9578500690,0,0
19957,1270000.0,3.0,2.5,3060.0,9576.0,2.0,3060.0,3060.0,9579.0,10.0,1.2,540296.5735055795,711000110,0,0
19958,689500.0,4.0,2.5,2050.0,2772.0,2.0,2050.0,1800.0,2886.0,8.0,1.6,540296.5735055795,2597490750,0,0
19959,175003.0,3.0,1.5,1390.0,1882.0,2.0,1390.0,1490.0,2175.0,7.0,2.0,540296.5735055795,6056100165,1,0
19960,459000.0,2.0,2.5,1240.0,1249.0,3.0,1240.0,1240.0,2500.0,8.0,0.8,540296.5735055795,2767603824,1,0
19962,358000.0,3.0,3.25,1410.0,1442.0,3.0,1360.0,1500.0,1200.0,8.0,0.9230769230769231,540296.5735055795,2325300037,1,0
19963,447055.0,4.0,2.5,2448.0,4949.0,2.0,2448.0,2815.0,5446.0,9.0,1.6,540296.5735055795,1085623710,0,0
19965,1210000.0,4.0,3.25,3330.0,9000.0,2.0,2870.0,2550.0,6349.0,9.0,1.2307692307692308,540296.5735055795,1489300215,0,0
19966,495000.0,2.0,2.25,1160.0,1010.0,2.0,1000.0,1200.0,1170.0,8.0,0.8888888888888888,540296.5735055795,9828702902,1,0
19967,479000.0,2.0,2.25,1330.0,1380.0,2.0,1060.0,1580.0,4802.0,8.0,0.8888888888888888,540296.5735055795,6371000100,0,0
19969,249900.0,3.0,2.5,1610.0,3517.0,2.0,1610.0,1830.0,2889.0,8.0,1.2,540296.5735055795,2781280300,0,0
19970,1470000.0,4.0,2.5,2800.0,4000.0,2.0,2800.0,1770.0,4200.0,9.0,1.6,540296.5735055795,9551201240,1,0
19972,897000.0,4.0,2.5,2820.0,6120.0,2.0,2820.0,1510.0,6120.0,9.0,1.6,540296.5735055795,5363200100,0,0
19973,1100000.0,4.0,2.5,2570.0,9470.0,2.0,2570.0,2570.0,10663.0,9.0,1.6,540296.5735055795,1725059330,0,0
19974,685000.0,3.0,2.25,1710.0,1193.0,2.0,1140.0,1510.0,1193.0,9.0,1.3333333333333333,540296.5735055795,7234601140,1,0
19975,295000.0,3.0,1.5,1220.0,3286.0,2.0,1220.0,1220.0,2640.0,7.0,2.0,540296.5735055795,3057000300,0,0
19976,619000.0,3.0,2.25,1650.0,946.0,3.0,1650.0,1570.0,1283.0,8.0,1.3333333333333333,540296.5735055795,1972200553,1,0
19977,439108.0,2.0,1.5,1130.0,1340.0,2.0,910.0,1310.0,1340.0,8.0,1.3333333333333333,540296.5735055795,6371000148,0,0
19978,260000.0,3.0,2.25,1489.0,2800.0,2.0,1489.0,1584.0,3200.0,7.0,1.3333333333333333,540296.5735055795,301400850,0,0
19979,279000.0,5.0,2.5,2690.0,5557.0,2.0,2690.0,2090.0,10500.0,7.0,2.0,540296.5735055795,1123049232,1,0
19980,380000.0,3.0,2.25,1530.0,1305.0,2.0,1116.0,1320.0,1427.0,7.0,1.3333333333333333,540296.5735055795,3654200037,1,0
19981,287000.0,3.0,2.5,1600.0,6315.0,2.0,1600.0,1608.0,4300.0,8.0,1.2,540296.5735055795,7299601790,0,0
19982,377000.0,2.0,1.5,1000.0,1251.0,2.0,930.0,1420.0,1187.0,7.0,1.3333333333333333,540296.5735055795,2771101921,1,0
19983,649950.0,4.0,3.5,2440.0,3012.0,3.0,2440.0,1860.0,4650.0,8.0,1.1428571428571428,540296.5735055795,3566800485,1,0
19984,445000.0,3.0,2.5,1260.0,1102.0,3.0,1260.0,1320.0,2500.0,8.0,1.2,540296.5735055795,2767601311,1,0
19985,605000.0,3.0,2.5,1660.0,1692.0,3.0,1610.0,1210.0,1230.0,7.0,1.2,540296.5735055795,9137101696,0,0
19986,475000.0,3.0,2.25,1190.0,1137.0,2.0,960.0,1190.0,1080.0,7.0,1.3333333333333333,540296.5735055795,9528104345,0,0
19987,399000.0,3.0,3.0,1520.0,1884.0,3.0,1520.0,1360.0,1939.0,8.0,1.0,540296.5735055795,3753000100,1,0
19988,718000.0,5.0,2.75,3250.0,8100.0,2.0,3250.0,1270.0,8100.0,8.0,1.8181818181818181,540296.5735055795,6798100690,1,0
19990,341000.0,3.0,2.5,1480.0,1663.0,2.0,1180.0,1380.0,1537.0,9.0,1.2,540296.5735055795,3277801417,1,0
19991,818000.0,2.0,2.5,2380.0,9374.0,1.0,2380.0,1610.0,5000.0,8.0,0.8,540296.5735055795,8682320090,0,0
19992,759000.0,3.0,2.25,1640.0,1873.0,3.0,1640.0,1640.0,3920.0,8.0,1.3333333333333333,540296.5735055795,9828701507,1,0
19993,547500.0,3.0,3.5,1650.0,2262.0,3.0,1650.0,1620.0,3166.0,8.0,0.8571428571428571,540296.5735055795,3362400432,1,0
19995,358000.0,2.0,2.5,1278.0,987.0,2.0,1002.0,1220.0,1287.0,7.0,0.8,540296.5735055795,9396700028,1,0
19996,412000.0,3.0,2.5,1200.0,813.0,3.0,1200.0,1750.0,4365.0,9.0,1.2,540296.5735055795,8850000018,1,0
19997,245000.0,2.0,1.5,690.0,1058.0,2.0,690.0,690.0,1058.0,7.0,1.3333333333333333,540296.5735055795,9524100207,1,0
19998,460940.0,4.0,2.5,3202.0,4964.0,2.0,3202.0,2425.0,4886.0,9.0,1.6,540296.5735055795,1085623350,0,0
19999,321000.0,3.0,2.25,1347.0,1292.0,3.0,1347.0,1480.0,1865.0,7.0,1.3333333333333333,540296.5735055795,7663700973,1,0
20000,633634.0,4.0,3.5,2960.0,6000.0,2.0,2960.0,2960.0,6000.0,9.0,1.1428571428571428,540296.5735055795,7853420100,0,0
20001,290000.0,1.0,0.75,740.0,1284.0,1.0,740.0,1430.0,3988.0,6.0,1.3333333333333333,540296.5735055795,1025039168,1,0
20002,445000.0,2.0,2.25,1200.0,1137.0,3.0,1200.0,1280.0,1295.0,7.0,0.8888888888888888,540296.5735055795,476000110,1,0
20003,887250.0,5.0,3.5,4320.0,7502.0,2.0,3500.0,3250.0,7538.0,9.0,1.4285714285714286,540296.5735055795,2254100090,0,0
20004,739000.0,3.0,2.5,2310.0,7348.0,1.0,2310.0,2310.0,7153.0,8.0,1.2,540296.5735055795,8682320600,0,0
20005,429900.0,3.0,2.0,1490.0,1286.0,3.0,1490.0,1420.0,1230.0,8.0,1.5,540296.5735055795,9834201366,1,0
20006,459000.0,3.0,2.0,1480.0,800.0,2.0,1000.0,1480.0,886.0,8.0,1.5,540296.5735055795,7625702451,1,0
20007,240000.0,3.0,2.25,1481.0,2820.0,2.0,1481.0,1481.0,3028.0,7.0,1.3333333333333333,540296.5735055795,301402120,0,0
20008,566950.0,3.0,3.0,1730.0,1902.0,3.0,1730.0,1830.0,1804.0,8.0,1.0,540296.5735055795,6382500076,1,0
20010,343000.0,3.0,3.5,1130.0,1449.0,3.0,1130.0,1130.0,1200.0,7.0,0.8571428571428571,540296.5735055795,3126049446,1,0
20011,572115.0,4.0,3.25,3230.0,4838.0,2.0,3230.0,2980.0,5094.0,9.0,1.2307692307692308,540296.5735055795,3744000100,0,0
20012,918000.0,5.0,3.5,3920.0,5150.0,2.0,2820.0,3170.0,5530.0,9.0,1.4285714285714286,540296.5735055795,9510860750,0,0
20013,555000.0,2.0,1.5,1190.0,1361.0,2.0,1190.0,1280.0,3360.0,8.0,1.3333333333333333,540296.5735055795,7228500037,1,0
20014,399440.0,4.0,2.5,2311.0,4396.0,2.0,2311.0,2458.0,4616.0,9.0,1.6,540296.5735055795,3814900750,0,0
20015,450000.0,3.0,2.5,1810.0,914.0,3.0,1380.0,1810.0,914.0,8.0,1.2,540296.5735055795,1294300038,0,0
20016,648000.0,4.0,2.5,3290.0,6203.0,2.0,3290.0,2990.0,6835.0,9.0,1.6,540296.5735055795,7853350090,0,0
20017,580000.0,4.0,2.5,3250.0,5000.0,2.0,3250.0,3230.0,5507.0,8.0,1.6,540296.5735055795,9211010900,0,0
20018,415000.0,4.0,2.5,2544.0,4071.0,2.0,2544.0,2358.0,4179.0,9.0,1.6,540296.5735055795,1085623250,0,0
20019,527500.0,3.0,2.5,1380.0,1389.0,3.0,1380.0,1380.0,1249.0,8.0,1.2,540296.5735055795,2025049192,1,0
20020,384000.0,3.0,2.25,1430.0,800.0,2.0,1140.0,1430.0,1387.0,8.0,1.3333333333333333,540296.5735055795,7625703354,1,0
20022,455000.0,2.0,1.5,910.0,966.0,2.0,820.0,2740.0,6400.0,8.0,1.3333333333333333,540296.5735055795,3880900236,1,0
20023,1280000.0,4.0,3.25,3080.0,4120.0,2.0,2380.0,1410.0,4120.0,9.0,1.2307692307692308,540296.5735055795,1646502355,1,0
20024,415000.0,3.0,2.5,2280.0,6031.0,2.0,2280.0,2430.0,7200.0,8.0,1.2,540296.5735055795,2619950110,0,0
20025,975000.0,3.0,2.5,1660.0,1344.0,3.0,1660.0,1750.0,2040.0,8.0,1.2,540296.5735055795,1964700054,1,0
20026,799950.0,4.0,2.5,3320.0,7429.0,2.0,3320.0,1840.0,7429.0,9.0,1.6,540296.5735055795,1926059039,0,0
20027,545000.0,5.0,4.0,1680.0,7268.0,1.0,1370.0,2040.0,8259.0,8.0,1.25,540296.5735055795,3438500037,1,0
20028,429900.0,4.0,3.5,2584.0,5005.0,2.0,2584.0,2767.0,5201.0,8.0,1.1428571428571428,540296.5735055795,9578501110,0,0
20029,275000.0,3.0,2.5,2217.0,8019.0,2.0,2217.0,1470.0,8037.0,7.0,1.2,540296.5735055795,8856004786,0,0
20030,498000.0,3.0,2.5,2480.0,4136.0,2.0,2480.0,2510.0,4314.0,8.0,1.2,540296.5735055795,7708200600,0,0
20031,754950.0,3.0,2.5,2610.0,7256.0,2.0,2610.0,2610.0,7206.0,9.0,1.2,540296.5735055795,9492500090,0,0
20032,895000.0,4.0,3.0,3240.0,5562.0,2.0,3240.0,3380.0,5562.0,10.0,1.3333333333333333,540296.5735055795,8691440100,0,0
20033,580000.0,4.0,3.25,3569.0,8327.0,2.0,3569.0,2550.0,5251.0,10.0,1.2307692307692308,540296.5735055795,7222000090,0,0
20034,379900.0,4.0,2.5,3181.0,5831.0,2.0,3181.0,2056.0,24393.0,8.0,1.6,540296.5735055795,3321049112,0,0
20035,245000.0,4.0,2.5,1921.0,4888.0,2.0,1921.0,1921.0,9140.0,7.0,1.6,540296.5735055795,2911000100,0,0
20036,417000.0,3.0,2.5,1570.0,4926.0,2.0,1570.0,1800.0,3202.0,8.0,1.2,540296.5735055795,3862710090,0,0
20037,555000.0,3.0,2.5,1940.0,3211.0,2.0,1940.0,1880.0,3078.0,8.0,1.2,540296.5735055795,8648900110,0,0
20038,555000.0,3.0,2.5,1940.0,3211.0,2.0,1940.0,1880.0,3078.0,8.0,1.2,540296.5735055795,8648900110,0,0
20039,353000.0,4.0,2.5,2210.0,13721.0,2.0,2210.0,1850.0,12951.0,8.0,1.6,540296.5735055795,6791400100,0,0
20040,539000.0,3.0,2.25,1280.0,1187.0,2.0,1080.0,1280.0,1681.0,8.0,1.3333333333333333,540296.5735055795,2768301477,1,0
20041,434900.0,3.0,2.0,1520.0,5040.0,2.0,1520.0,1860.0,8710.0,7.0,1.5,540296.5735055795,126039256,1,0
20042,325000.0,2.0,2.25,1230.0,1078.0,2.0,1160.0,1240.0,817.0,7.0,0.8888888888888888,540296.5735055795,8562780110,0,0
20043,650000.0,3.0,2.5,1480.0,2159.0,3.0,1480.0,1480.0,1554.0,8.0,1.2,540296.5735055795,8032700110,1,0
20044,379950.0,4.0,2.5,2612.0,5850.0,2.0,2612.0,2419.0,8984.0,8.0,1.6,540296.5735055795,5635100090,0,0
20045,700000.0,3.0,2.5,2350.0,4975.0,2.0,2350.0,2350.0,3951.0,8.0,1.2,540296.5735055795,2597490300,0,0
20046,675000.0,3.0,2.5,1300.0,1590.0,2.0,1100.0,1070.0,1223.0,8.0,1.2,540296.5735055795,9301300805,1,0
20047,379000.0,4.0,1.5,2020.0,7560.0,1.0,2020.0,1410.0,8080.0,7.0,2.6666666666666665,540296.5735055795,3449000300,0,0
20048,571000.0,3.0,2.5,2140.0,2867.0,2.0,1960.0,2280.0,2836.0,8.0,1.2,540296.5735055795,8562770490,0,0
20049,475000.0,3.0,2.25,1380.0,1621.0,2.0,1140.0,1460.0,1403.0,8.0,1.3333333333333333,540296.5735055795,3052700464,1,0
20050,769900.0,4.0,3.5,2730.0,3047.0,2.0,2400.0,1980.0,4600.0,8.0,1.1428571428571428,540296.5735055795,9276200569,0,0
20052,635000.0,3.0,2.5,1570.0,1433.0,3.0,1570.0,1570.0,2652.0,8.0,1.2,540296.5735055795,2883200524,1,0
20054,524000.0,3.0,2.25,1370.0,1007.0,3.0,1330.0,1570.0,1635.0,8.0,1.3333333333333333,540296.5735055795,1383800015,1,0
20055,485000.0,4.0,3.5,3273.0,5115.0,2.0,2671.0,2996.0,5100.0,8.0,1.1428571428571428,540296.5735055795,1441000090,0,0
20057,650000.0,3.0,3.5,1494.0,1262.0,3.0,1494.0,1494.0,1264.0,8.0,0.8571428571428571,540296.5735055795,9528101214,0,0
20058,754842.0,3.0,2.5,2930.0,5641.0,2.0,2930.0,3300.0,5641.0,8.0,1.2,540296.5735055795,2801910100,0,0
20059,428900.0,4.0,2.5,2598.0,5553.0,2.0,2598.0,2502.0,4900.0,9.0,1.6,540296.5735055795,1085623640,0,0
20060,329900.0,3.0,2.5,2242.0,4995.0,2.0,2242.0,1798.0,4942.0,8.0,1.2,540296.5735055795,7299601460,0,0
20061,1040000.0,4.0,2.5,2830.0,5932.0,2.0,2830.0,2840.0,5593.0,9.0,1.6,540296.5735055795,1070000110,1,0
20062,544999.0,4.0,2.5,2710.0,6937.0,2.0,2710.0,2380.0,5866.0,7.0,1.6,540296.5735055795,7853360820,0,0
20063,449950.0,4.0,2.75,2320.0,4344.0,2.0,2320.0,2310.0,3770.0,8.0,1.4545454545454546,540296.5735055795,7436700090,0,0
20064,635000.0,4.0,2.5,2720.0,7991.0,2.0,2720.0,1590.0,8611.0,9.0,1.6,540296.5735055795,3034200399,1,0
20065,599000.0,3.0,1.75,1650.0,1180.0,3.0,1650.0,1650.0,1960.0,8.0,1.7142857142857142,540296.5735055795,889000015,1,0
20066,478000.0,3.0,3.25,1430.0,1348.0,2.0,1160.0,1160.0,1265.0,8.0,0.9230769230769231,540296.5735055795,2767704252,1,0
20067,388000.0,4.0,2.5,2090.0,5040.0,2.0,2090.0,1430.0,12000.0,9.0,1.6,540296.5735055795,2143700756,0,0
20068,809950.0,4.0,3.5,3660.0,4903.0,2.0,2760.0,3630.0,4992.0,9.0,1.1428571428571428,540296.5735055795,8946780110,0,0
20070,659000.0,2.0,2.5,1450.0,1213.0,2.0,1110.0,1620.0,1456.0,9.0,0.8,540296.5735055795,2768100512,1,0
20072,389000.0,3.0,2.5,1350.0,874.0,3.0,1270.0,1350.0,886.0,8.0,1.2,540296.5735055795,7625702437,1,0
20073,355000.0,4.0,2.75,3000.0,5470.0,2.0,3000.0,2420.0,4891.0,8.0,1.4545454545454546,540296.5735055795,5416510490,0,0
20074,551500.0,4.0,2.5,2950.0,10003.0,2.0,2950.0,2790.0,9323.0,9.0,1.6,540296.5735055795,1123059125,0,0
20075,417838.0,4.0,2.5,2530.0,5048.0,2.0,2530.0,2530.0,4359.0,8.0,1.6,540296.5735055795,7237450110,0,0
20077,399950.0,2.0,1.0,710.0,1131.0,2.0,710.0,1370.0,1173.0,7.0,2.0,540296.5735055795,2025049206,1,0
20078,740000.0,4.0,2.5,3050.0,8000.0,2.0,3050.0,1910.0,8000.0,9.0,1.6,540296.5735055795,5631500941,0,0
20079,335000.0,3.0,2.5,1150.0,683.0,2.0,1150.0,1150.0,755.0,7.0,1.2,540296.5735055795,8562780490,0,0
20081,667000.0,3.0,1.75,1370.0,1921.0,3.0,1370.0,1370.0,4000.0,8.0,1.7142857142857142,540296.5735055795,5693500846,1,0
20082,920000.0,4.0,2.5,3540.0,7009.0,2.0,3540.0,2150.0,10290.0,9.0,1.6,540296.5735055795,925059313,0,0
20083,368000.0,3.0,2.5,1370.0,1350.0,2.0,1010.0,1450.0,6000.0,7.0,1.2,540296.5735055795,2461900492,1,0
20084,307000.0,4.0,2.5,1714.0,3080.0,2.0,1714.0,1714.0,3250.0,8.0,1.6,540296.5735055795,6817750110,0,0
20085,550000.0,4.0,2.75,3650.0,4534.0,2.0,2940.0,2400.0,7682.0,7.0,1.4545454545454546,540296.5735055795,3574770100,0,0
20086,594491.0,4.0,2.5,2990.0,6037.0,2.0,2990.0,2990.0,5992.0,9.0,1.6,540296.5735055795,8564860110,0,0
20087,460458.0,4.0,2.5,3284.0,6516.0,2.0,3284.0,2555.0,5008.0,8.0,1.6,540296.5735055795,1085622460,0,0
20088,859000.0,4.0,2.25,3550.0,13900.0,1.0,1830.0,2770.0,12200.0,8.0,1.7777777777777777,540296.5735055795,1777600850,0,0
20089,399950.0,3.0,3.0,1860.0,2875.0,2.0,1710.0,1350.0,4830.0,8.0,1.0,540296.5735055795,9284801500,1,0
20090,547500.0,3.0,3.25,1720.0,1977.0,2.0,1360.0,1720.0,3420.0,8.0,0.9230769230769231,540296.5735055795,7217400389,1,0
20091,310000.0,3.0,2.5,2540.0,4775.0,2.0,2540.0,2270.0,5000.0,7.0,1.2,540296.5735055795,3832051140,0,0
20092,939000.0,4.0,2.75,3270.0,12880.0,2.0,3270.0,2420.0,7505.0,9.0,1.4545454545454546,540296.5735055795,925059137,0,0
20093,329900.0,2.0,2.5,980.0,1021.0,3.0,980.0,980.0,1023.0,8.0,0.8,540296.5735055795,6021503706,1,0
20094,436000.0,3.0,2.5,1150.0,1193.0,2.0,1020.0,1450.0,1640.0,8.0,1.2,540296.5735055795,475000176,1,0
20095,320000.0,3.0,2.5,1820.0,1855.0,2.0,1570.0,1470.0,6900.0,8.0,1.2,540296.5735055795,1220000367,0,0
20096,375000.0,3.0,2.5,1580.0,3825.0,2.0,1580.0,1380.0,1500.0,8.0,1.2,540296.5735055795,3278605590,1,0
20097,392137.0,3.0,2.0,1460.0,3696.0,2.0,1460.0,1720.0,3631.0,7.0,1.5,540296.5735055795,7203140110,0,0
20098,520000.0,4.0,2.5,2900.0,4950.0,2.0,2900.0,2590.0,4950.0,8.0,1.6,540296.5735055795,3818400110,0,0
20099,535000.0,5.0,2.75,2620.0,6389.0,2.0,2620.0,2620.0,4504.0,9.0,1.8181818181818181,540296.5735055795,7702080110,0,0
20100,407000.0,2.0,2.5,1340.0,999.0,2.0,940.0,1470.0,1436.0,8.0,0.8,540296.5735055795,952002250,0,0
20101,424950.0,4.0,3.25,3266.0,5398.0,2.0,3266.0,3087.0,5152.0,8.0,1.2307692307692308,540296.5735055795,9578500820,0,0
20102,290000.0,2.0,1.5,1076.0,1060.0,3.0,1076.0,1076.0,1060.0,7.0,1.3333333333333333,540296.5735055795,3448000542,1,0
20103,399000.0,3.0,3.25,1680.0,1478.0,2.0,1360.0,1530.0,2753.0,8.0,0.9230769230769231,540296.5735055795,9358000552,1,0
20104,439990.0,3.0,2.5,1930.0,1348.0,2.0,1300.0,1630.0,6000.0,8.0,1.2,540296.5735055795,2770601696,1,0
20105,635000.0,4.0,2.5,2880.0,3091.0,2.0,1940.0,1560.0,4080.0,9.0,1.6,540296.5735055795,9834201145,1,0
20106,635000.0,4.0,2.25,2240.0,5000.0,2.0,2240.0,1760.0,7500.0,8.0,1.7777777777777777,540296.5735055795,3575305452,0,0
20107,351000.0,3.0,2.5,2594.0,4455.0,2.0,2594.0,2981.0,4950.0,8.0,1.2,540296.5735055795,6181500100,0,0
20108,437500.0,2.0,1.5,1210.0,1232.0,3.0,1210.0,1330.0,1174.0,8.0,1.3333333333333333,540296.5735055795,2767604074,1,0
20109,919204.0,4.0,3.5,3760.0,5000.0,2.0,2860.0,1340.0,5000.0,9.0,1.1428571428571428,540296.5735055795,2872100345,1,0
20110,923990.0,4.0,2.5,3600.0,6055.0,2.0,3600.0,3590.0,6050.0,9.0,1.6,540296.5735055795,2937300440,0,0
20111,639888.0,4.0,2.5,2050.0,2772.0,2.0,2050.0,2050.0,2934.0,8.0,1.6,540296.5735055795,2597490660,0,0
20112,675000.0,3.0,3.25,1510.0,2064.0,2.0,1220.0,1670.0,2594.0,8.0,0.9230769230769231,540296.5735055795,3528900768,1,0
20113,899900.0,4.0,2.5,2580.0,3909.0,2.0,2580.0,1820.0,5772.0,8.0,1.6,540296.5735055795,3885802135,0,0
20114,252000.0,3.0,2.5,1670.0,4020.0,2.0,1670.0,1670.0,4020.0,7.0,1.2,540296.5735055795,3336500190,1,0
20115,925000.0,4.0,2.5,3190.0,10034.0,2.0,3190.0,2110.0,9300.0,9.0,1.6,540296.5735055795,2425059174,0,0
20116,552000.0,3.0,2.5,1280.0,1920.0,3.0,1280.0,1450.0,1900.0,8.0,1.2,540296.5735055795,1890000170,1,0
